TITLE="Graphics"
VARIABLES= "x", "T_CH", "Y_h_CH","Y_h2_CH","Y_o_CH","Y_o2_CH","Y_oh_CH","Y_h2o_CH","Y_n2_CH","Y_ho2_CH","Y_h2o2_CH","Y_co_CH","Y_co2_CH","Y_ch2o_CH","Y_hco_CH","Y_ch3oh_CH","Y_ch2oh_CH","Y_ch3o_CH","Y_ch3o2_CH","Y_ch4_CH","Y_ch3_CH","Y_ch2_CH","Y_ch2(s)_CH","Y_c2h6_CH","Y_c2h5o2_CH","Y_c2h5_CH","Y_c2h4_CH","Y_c2h3_CH","Y_c2h2_CH","Y_ch2cho_CH","Y_ch2co_CH","Y_hcco_CH","Y_nc3h7_CH","Y_c3h6_CH","Y_c3h5-a_CH","Y_c3h5o_CH","Y_c3h4-a_CH","Y_nc3h7o2_CH","Y_c2h3cho_CH","Y_nc7h16_CH","Y_c7h15_CH","Y_c7h15o2_CH","Y_c7h14ooh_CH","Y_c7h14_CH","Y_c7h14ooho2_CH","Y_nc7ket_CH","Y_c7h14o_CH","Y_nc3h7cho_CH"
0.1729167,1872.773,2.681444E-4,8.364733E-4,0.002258814,0.03347976,0.004653622,0.07941186,0.7210202,7.561558E-6,1.418789E-6,0.05573497,0.1018787,1.835276E-5,4.329011E-6,1.300903E-6,5.24095E-7,3.376277E-9,4.259326E-10,6.791327E-6,9.954828E-6,9.543186E-6,6.459461E-7,2.393555E-8,2.583303E-11,5.649754E-7,2.228542E-5,1.745841E-6,9.805324E-5,4.192632E-7,6.111801E-6,8.853614E-6,9.920943E-10,2.173491E-6,2.284195E-6,2.282718E-12,7.752299E-6,3.247249E-14,1.14887E-5,6.88865E-16,4.199044E-13,3.002006E-15,1.141583E-15,2.338202E-4,1.688862E-21,1.785351E-19,1.445683E-6,4.780864E-11
0.1739583,1877.904,2.722328E-4,8.267153E-4,0.002310474,0.03241294,0.004748359,0.07942765,0.7209303,6.803005E-6,1.426682E-6,0.05455695,0.1041572,1.359223E-5,3.289368E-6,9.402521E-7,3.97928E-7,2.51798E-9,2.974889E-10,4.721911E-6,7.350759E-6,7.583914E-6,4.996931E-7,1.763806E-8,1.985455E-11,4.59358E-7,1.577521E-5,1.330817E-6,7.234037E-5,2.995103E-7,4.426932E-6,6.590748E-6,6.881727E-10,1.71E-6,1.855618E-6,1.754498E-12,6.183568E-6,2.129692E-14,8.795656E-6,4.768152E-16,3.032402E-13,2.177286E-15,8.166787E-16,1.898022E-4,1.140231E-21,1.220789E-19,9.768792E-7,2.154599E-11
0.1744792,1880.343,2.740397E-4,8.224639E-4,0.002332494,0.0319237,0.004790987,0.07942695,0.7208835,6.492614E-6,1.429367E-6,0.0539838,0.1052465,1.168024E-5,2.864693E-6,7.975959E-7,3.459746E-7,2.172955E-9,2.487891E-10,3.919959E-6,6.312419E-6,6.736716E-6,4.3809E-7,1.526189E-8,1.740458E-11,4.136001E-7,1.328715E-5,1.162954E-6,6.201714E-5,2.531259E-7,3.761544E-6,5.671611E-6,5.690212E-10,1.516701E-6,1.670508E-6,1.53153E-12,5.524871E-6,1.715063E-14,7.663581E-6,3.986655E-16,2.587657E-13,1.861842E-15,6.887923E-16,1.707626E-4,9.357892E-22,1.007951E-19,7.971619E-7,1.385906E-11
0.175,1882.705,2.756956E-4,8.186051E-4,0.002352119,0.03146226,0.004830636,0.07942122,0.7208359,6.221109E-6,1.43124E-6,0.05342225,0.1063024,1.00384E-5,2.49609E-6,6.763431E-7,3.007101E-7,1.876269E-9,2.083734E-10,3.24834E-6,5.42404E-6,5.974365E-6,3.836257E-7,1.327335E-8,1.526481E-11,3.722596E-7,1.121585E-5,1.017814E-6,5.315886E-5,2.142288E-7,3.196992E-6,4.87746E-6,4.690915E-10,1.345911E-6,1.503507E-6,1.33402E-12,4.940671E-6,1.378451E-14,6.663425E-6,3.347527E-16,2.215835E-13,1.597562E-15,5.807485E-16,1.535927E-4,7.685754E-22,8.326801E-20,6.485008E-7,8.568492E-12
0.1770833,1891.459,2.808851E-4,8.068178E-4,0.002408376,0.02987464,0.004961498,0.07935489,0.7206395,5.456526E-6,1.431075E-6,0.05129896,0.1101978,5.758448E-6,1.506819E-6,3.695825E-7,1.795609E-7,1.100932E-9,1.097488E-10,1.634795E-6,3.127794E-6,3.723404E-6,2.313064E-7,8.177696E-9,9.266243E-12,2.475738E-7,6.254359E-6,6.299517E-7,3.016329E-5,1.194798E-7,1.77851E-6,2.786667E-6,2.32618E-10,8.560848E-7,1.000596E-6,7.736954E-13,3.252079E-6,6.23782E-15,3.842958E-6,1.790375E-16,1.261043E-13,9.158372E-16,3.132926E-16,1.019144E-4,3.771351E-22,4.176286E-20,3.068676E-7,1.975748E-12
0.1791667,1899.431,2.842148E-4,7.992069E-4,0.002439265,0.02858775,0.005059751,0.07925398,0.7204455,4.962977E-6,1.421928E-6,0.04938362,0.1136332,3.375423E-6,9.392142E-7,2.058504E-7,1.089656E-7,6.612486E-10,5.999701E-11,8.373092E-7,1.851394E-6,2.308389E-6,1.401055E-7,5.147565E-9,5.653223E-12,1.636313E-7,3.664795E-6,3.981342E-7,1.748603E-5,6.936939E-8,1.019166E-6,1.620301E-6,1.147034E-10,5.46142E-7,6.632384E-7,4.361069E-13,2.161232E-6,2.839794E-15,2.15799E-6,9.978049E-17,7.409187E-14,5.417209E-16,1.713821E-16,6.728708E-5,1.899012E-22,2.145283E-20,1.441086E-7,4.55392E-13
0.18125,1906.801,2.860499E-4,7.944567E-4,0.002452094,0.02753001,0.005133598,0.07914104,0.7202618,4.620801E-6,1.406482E-6,0.04767518,0.1166516,2.017447E-6,6.082805E-7,1.168507E-7,6.708841E-8,4.046229E-10,3.381727E-11,4.37628E-7,1.119384E-6,1.429425E-6,8.543963E-8,3.262278E-9,3.459294E-12,1.07464E-7,2.226873E-6,2.546184E-7,1.035105E-5,4.150169E-8,6.003121E-7,9.595655E-7,5.631668E-11,3.483792E-7,4.375434E-7,2.385252E-13,1.443589E-6,1.299321E-15,1.176764E-6,5.718741E-17,4.441056E-14,3.267283E-16,9.501751E-17,4.420344E-5,9.783772E-23,1.125918E-20,6.696475E-8,1.056589E-13
0.1833333,1913.684,2.866966E-4,7.915507E-4,0.002452299,0.02664828,0.005189198,0.07903092,0.7200934,4.366877E-6,1.386894E-6,0.04616234,0.1192963,1.216471E-6,4.097072E-7,6.684378E-8,4.150017E-8,2.493684E-10,1.93817E-11,2.300521E-7,6.830903E-7,8.808607E-7,5.212161E-8,2.061774E-9,2.113423E-12,6.995927E-8,1.377343E-6,1.630487E-7,6.192858E-6,2.51714E-8,3.589679E-7,5.734349E-7,2.701254E-11,2.210794E-7,2.864704E-7,1.249669E-13,9.636446E-7,5.851803E-16,6.137072E-7,3.3244E-17,2.685428E-14,1.987182E-16,5.282928E-17,2.882055E-5,5.093991E-23,5.964711E-21,2.991415E-8,2.213017E-14
0.1875,1926.224,2.851884E-4,7.890056E-4,0.002426727,0.02529252,0.005259411,0.07884727,0.7198109,4.017107E-6,1.340221E-6,0.04367491,0.1235894,5.103642E-7,2.296113E-7,2.595826E-8,1.812873E-8,1.080373E-10,7.448474E-12,8.094028E-8,2.918491E-7,3.757147E-7,2.210824E-8,8.913297E-10,8.596179E-13,3.166478E-8,6.016622E-7,7.343704E-8,2.593527E-6,1.050591E-8,1.50904E-7,2.393945E-7,7.964698E-12,9.60315E-8,1.313639E-7,3.754437E-14,4.618218E-7,1.550087E-16,1.82623E-7,1.268057E-17,1.093614E-14,8.178423E-17,1.967261E-17,1.311592E-5,1.695666E-23,2.049793E-21,7.734408E-9,2.546157E-15
0.1916667,1937.554,2.813987E-4,7.873848E-4,0.002384714,0.0242651,0.005298213,0.0787356,0.7195899,3.764764E-6,1.290782E-6,0.04173243,0.1269118,2.139643E-7,1.509957E-7,1.015603E-8,7.834086E-9,4.63472E-11,2.892931E-12,2.945309E-8,1.239864E-7,1.585199E-7,9.310868E-9,3.739969E-10,3.426116E-13,1.382636E-8,2.604775E-7,3.220499E-8,1.093131E-6,4.332485E-9,6.392274E-8,1.005505E-7,2.287542E-12,4.043121E-8,5.821743E-8,9.841819E-15,2.161763E-7,4.066459E-17,4.597124E-8,4.816826E-18,4.402335E-15,3.32391E-17,7.347955E-18,5.767394E-6,5.7584E-24,7.16519E-22,1.819814E-9,3.319912E-16
0.2,1957.269,2.698047E-4,7.823302E-4,0.002279187,0.02284729,0.005318889,0.07873103,0.7193148,3.414945E-6,1.193997E-6,0.0391077,0.1313422,5.260515E-8,1.009818E-7,2.285671E-9,2.000469E-9,1.164035E-11,6.23194E-13,6.388155E-9,3.079386E-8,3.916194E-8,2.295349E-9,8.726587E-11,7.367057E-14,3.434772E-9,6.565742E-8,8.216048E-9,2.754705E-7,9.931791E-10,1.623136E-8,2.518718E-8,3.543292E-13,9.436912E-9,1.489436E-8,1.13128E-15,6.113957E-8,5.451041E-18,4.552091E-9,9.640914E-19,9.747798E-16,7.483586E-18,1.572339E-18,1.456145E-6,1.057573E-24,1.384548E-22,2.061369E-10,2.85561E-17
0.2125,1981.858,2.494E-4,7.672717E-4,0.002115825,0.02145908,0.005288706,0.07905516,0.7191139,3.055654E-6,1.066355E-6,0.03685691,0.1350891,9.514505E-9,7.797158E-8,3.737385E-10,3.682212E-10,2.091635E-12,9.447646E-14,1.049155E-9,5.494653E-9,7.042693E-9,4.09829E-10,1.39668E-11,1.072268E-14,5.899348E-10,1.186637E-8,1.485449E-9,5.158437E-8,1.572867E-10,3.080538E-9,4.684248E-9,3.886678E-14,1.492504E-9,2.664431E-9,9.229552E-17,1.271773E-8,5.065554E-19,2.268751E-10,1.274607E-19,1.477028E-16,1.157826E-18,2.399743E-19,2.562213E-7,1.352811E-25,1.888186E-23,1.544365E-11,2.077771E-18
0.225,2002.559,2.296686E-4,7.477975E-4,0.001965437,0.02045401,0.005229656,0.07952227,0.7190144,2.788885E-6,9.587444E-7,0.03548125,0.1373516,1.877986E-9,6.645355E-8,6.459738E-11,6.89027E-11,3.829051E-13,1.514899E-14,1.847186E-10,1.003981E-9,1.311082E-9,7.561309E-11,2.288637E-12,1.624756E-15,1.021309E-10,2.191001E-9,2.709179E-10,1.00269E-8,2.575119E-11,6.082015E-10,9.050501E-10,4.673594E-15,2.387509E-10,4.770694E-10,1.063462E-17,2.658141E-9,5.332701E-20,9.227206E-12,1.765296E-20,2.317193E-17,1.848644E-19,3.836139E-20,4.542309E-8,1.875581E-26,2.764569E-24,1.174357E-12,1.65656E-19
0.2375,2020.363,2.118825E-4,7.27129E-4,0.001831422,0.01965241,0.005158002,0.08001827,0.7189623,2.577186E-6,8.679234E-7,0.03451779,0.1389173,4.655037E-10,5.843315E-8,1.15093E-11,1.298686E-11,7.099014E-14,2.511521E-15,3.369014E-11,1.857406E-10,2.474767E-10,1.414725E-11,3.828905E-13,2.538859E-16,1.78483E-11,4.085833E-10,4.964816E-11,1.977346E-9,4.306124E-12,1.219699E-10,1.773642E-10,6.064666E-16,3.862263E-11,8.556386E-11,1.574848E-18,5.517947E-10,6.188406E-21,3.182139E-13,2.539545E-21,3.733138E-18,3.023684E-20,6.331313E-21,8.124581E-9,2.745345E-27,4.242019E-25,9.077781E-14,1.359479E-20
0.25,2035.883,1.962548E-4,7.068834E-4,0.001713138,0.01897406,0.005081285,0.08049361,0.7189322,2.402894E-6,7.909488E-7,0.03375641,0.1401429,1.90174E-10,5.212986E-8,1.907976E-12,2.261766E-12,1.242514E-14,3.919077E-16,5.717486E-12,3.186928E-11,4.283678E-11,2.436644E-12,6.072638E-14,3.794134E-17,2.939576E-12,7.085259E-11,8.482388E-12,3.603188E-10,6.764337E-13,2.262745E-11,3.206896E-11,7.74925E-17,5.877898E-12,1.435033E-11,2.383355E-19,1.054432E-10,7.178958E-22,8.727844E-15,3.524954E-22,5.74098E-19,4.711708E-21,9.985052E-22,1.369478E-9,3.901719E-28,6.282447E-26,6.477892E-15,1.022882E-21
0.275,2061.247,1.709642E-4,6.699354E-4,0.001518909,0.01787026,0.004927184,0.08131852,0.7188996,2.134951E-6,6.706631E-7,0.03254354,0.1420783,1.278912E-10,4.27455E-8,1.640541E-13,2.126245E-13,1.371673E-15,3.056801E-17,5.201867E-13,2.903579E-12,3.872579E-12,2.184879E-13,4.914553E-15,2.765112E-18,2.507703E-13,6.582398E-12,7.642242E-13,3.582981E-11,5.301462E-14,2.326625E-12,3.134873E-12,4.518139E-18,4.351704E-13,1.250492E-12,1.804296E-20,1.122694E-11,3.572623E-23,1.224672E-16,2.262475E-23,4.384182E-20,3.676502E-22,7.997866E-23,1.218138E-10,2.634385E-29,4.540986E-27,2.329874E-16,3.991771E-23
0.3,2081.968,1.512935E-4,6.378789E-4,0.001363662,0.01694943,0.004779372,0.08200258,0.7188752,1.931156E-6,5.793235E-7,0.03150315,0.1437349,1.14148E-10,3.58921E-8,1.386589E-14,2.183973E-14,3.222041E-16,2.391615E-18,4.663963E-14,2.585044E-13,3.383409E-13,1.899995E-14,3.900061E-16,2.006254E-19,2.076364E-14,5.896209E-13,6.607552E-14,3.435535E-12,4.096785E-15,2.299627E-13,2.952187E-13,2.670434E-19,3.137117E-14,1.045229E-13,1.343514E-21,1.134813E-12,1.851531E-24,3.465037E-18,1.480494E-24,3.321533E-21,2.834855E-23,6.302249E-24,1.048446E-11,1.801192E-30,3.283412E-28,8.12517E-18,1.507663E-24
0.35,2112.674,1.238979E-4,5.872611E-4,0.001140594,0.01553077,0.0045215,0.08300844,0.7188429,1.653429E-6,4.562404E-7,0.02979307,0.1464495,1.000392E-10,2.696427E-8,6.944611E-16,3.241728E-15,1.590415E-16,1.076657E-19,2.606246E-15,1.417724E-14,1.577154E-14,8.788331E-16,1.570377E-17,6.998713E-21,8.842582E-16,2.842765E-14,2.982593E-15,1.833152E-13,1.562113E-16,1.285213E-14,1.521312E-14,6.732062E-21,1.06152E-15,4.454932E-15,4.801705E-23,6.413289E-14,3.818827E-26,7.701804E-20,4.430975E-26,1.242691E-22,1.088597E-24,2.500262E-25,4.763833E-13,5.753207E-32,1.133348E-29,1.480473E-19,3.081857E-26
0.4,2136.021,1.049071E-4,5.47507E-4,9.802948E-4,0.01440968,0.004298212,0.0837635,0.7188169,1.464348E-6,3.737094E-7,0.02837212,0.148705,8.958303E-11,2.12286E-8,9.348356E-17,1.819382E-15,1.123614E-16,1.344918E-20,3.653362E-16,2.072091E-15,8.577385E-16,4.993182E-17,6.484124E-19,2.579173E-22,3.822597E-17,1.370793E-15,1.347379E-16,9.804775E-15,6.209373E-18,7.151903E-16,7.871514E-16,1.86088E-22,3.71722E-17,1.907992E-16,1.794462E-24,3.545788E-15,9.006479E-28,2.159496E-21,1.466358E-27,4.892523E-24,4.371515E-26,1.028607E-26,2.179551E-14,1.99421E-33,4.525287E-31,2.771636E-21,6.792772E-28
0.5,2167.35,8.176629E-5,4.918972E-4,7.783325E-4,0.01283771,0.003957404,0.08475289,0.7187874,1.241008E-6,2.775456E-7,0.02625703,0.152054,7.543909E-11,1.482087E-8,4.487578E-17,1.159719E-15,6.952582E-17,4.826055E-21,1.727887E-16,9.280955E-16,1.026419E-16,7.198971E-18,1.348763E-20,4.569663E-24,8.472115E-19,3.527651E-17,3.136242E-18,2.896998E-16,1.204149E-19,2.29808E-17,2.219708E-17,2.149037E-24,6.005599E-19,4.125026E-18,3.233306E-26,1.083849E-16,8.310927E-30,2.777699E-23,2.278719E-29,9.659078E-26,8.867458E-28,2.152928E-28,5.276606E-16,3.275594E-35,8.136768E-32,2.826292E-23,-1.456991E-28
0.6875,2201.662,5.988156E-5,4.294894E-4,5.794344E-4,0.01103514,0.003535192,0.08580619,0.7187629,1.039704E-6,1.91634E-7,0.02370436,0.1560862,6.035675E-11,9.451517E-9,2.777025E-17,6.780812E-16,3.848402E-17,2.017303E-21,1.080845E-16,5.04888E-16,5.569867E-17,3.893261E-18,1.584798E-22,4.460433E-26,1.079692E-20,5.455077E-19,4.216976E-20,5.426623E-18,1.335223E-21,1.009464E-18,5.682945E-19,1.442506E-26,5.101305E-21,5.052872E-20,3.250652E-28,2.065303E-18,3.635341E-32,1.960183E-25,1.583485E-31,1.413543E-27,8.37465E-30,3.038408E-30,7.560476E-18,-4.125419E-37,5.408439E-30,1.741712E-25,2.003716E-27
0.875,2223.895,4.770352E-5,3.888474E-4,4.64852E-4,0.009825725,0.003236587,0.08647527,0.7187476,9.335309E-7,1.463514E-7,0.02193959,0.1588727,5.11018E-11,6.809927E-9,2.014906E-17,4.596401E-16,2.513185E-17,1.106928E-21,7.992968E-17,3.339253E-16,4.200306E-17,2.867545E-18,2.084078E-24,5.163176E-28,1.515415E-22,9.048042E-21,6.171152E-22,1.106841E-19,3.106817E-23,4.569405E-19,1.5806E-19,3.441824E-26,5.363097E-23,6.899847E-22,3.921428E-30,4.073172E-20,-3.144444E-32,1.867382E-27,1.934845E-30,2.653179E-27,4.41165E-28,5.098612E-29,1.162177E-19,-1.366035E-27,-2.578524E-25,6.741693E-25,5.402139E-24
1.25,2248.114,3.612758E-5,3.442786E-4,3.531815E-4,0.008468152,0.002887844,0.08718688,0.7187362,8.368216E-7,1.054449E-7,0.01990231,0.1620841,4.15595E-11,4.568086E-9,1.387241E-17,2.872896E-16,1.503511E-17,5.499466E-22,5.728579E-17,2.075434E-16,3.072224E-17,2.06093E-18,1.374981E-25,-2.201501E-29,8.453786E-24,7.922965E-22,1.865775E-23,4.873511E-21,7.390756E-24,3.342909E-19,1.161119E-19,-1.726854E-24,7.597871E-23,2.568284E-24,2.701254E-32,1.093941E-21,2.955461E-30,3.027977E-29,-4.405176E-29,-2.066747E-26,-1.477058E-27,6.555853E-27,6.798109E-22,1.480805E-26,2.05102E-24,4.92198E-23,2.627517E-22
2.0,2269.293,2.740783E-5,3.051045E-4,2.672268E-4,0.007246885,0.002562743,0.0877919,0.7187336,7.648084E-7,7.627698E-8,0.0180194,0.1650449,3.378016E-11,3.079773E-9,9.740885E-18,1.816781E-16,9.10748E-18,2.85342E-22,4.2852E-17,1.341974E-16,2.296144E-17,1.53002E-18,5.212965E-29,6.895859E-33,3.517901E-27,1.110053E-24,6.7349E-26,2.117343E-21,4.16386E-24,2.507008E-19,9.051313E-20,3.11997E-28,1.46564E-26,1.908003E-26,8.726201E-35,5.085786E-24,4.260382E-34,2.940577E-32,-4.32764E-35,2.064669E-31,-1.918905E-33,-7.170917E-34,3.158371E-24,3.471134E-35,2.016894E-30,9.945599E-26,1.201252E-25
10.0,2269.293,2.740783E-5,3.051045E-4,2.672268E-4,0.007246885,0.002562743,0.0877919,0.7187336,7.648084E-7,7.627698E-8,0.0180194,0.1650449,3.378016E-11,3.079773E-9,9.740885E-18,1.816781E-16,9.10748E-18,2.85342E-22,4.2852E-17,1.341974E-16,2.296144E-17,1.53002E-18,5.212965E-29,6.895859E-33,3.517901E-27,1.110053E-24,6.7349E-26,2.117343E-21,4.16386E-24,2.507008E-19,9.051313E-20,3.11997E-28,1.46564E-26,1.908003E-26,8.726201E-35,5.085786E-24,4.260382E-34,2.940577E-32,-4.32764E-35,2.064669E-31,-1.918905E-33,-7.170917E-34,3.158371E-24,3.471134E-35,2.016894E-30,9.945599E-26,1.201252E-25
