TITLE="Graphics"
VARIABLES= "x", "T_CH", "Y_h_CH","Y_h2_CH","Y_o_CH","Y_o2_CH","Y_oh_CH","Y_h2o_CH","Y_n2_CH","Y_ho2_CH","Y_h2o2_CH","Y_co_CH","Y_co2_CH","Y_ch2o_CH","Y_hco_CH","Y_ch3oh_CH","Y_ch2oh_CH","Y_ch3o_CH","Y_ch3o2_CH","Y_ch4_CH","Y_ch3_CH","Y_ch2_CH","Y_ch2(s)_CH","Y_c2h6_CH","Y_c2h5o2_CH","Y_c2h5_CH","Y_c2h4_CH","Y_c2h3_CH","Y_c2h2_CH","Y_ch2cho_CH","Y_ch2co_CH","Y_hcco_CH","Y_nc3h7_CH","Y_c3h6_CH","Y_c3h5-a_CH","Y_c3h5o_CH","Y_c3h4-a_CH","Y_nc3h7o2_CH","Y_c2h3cho_CH","Y_nc7h16_CH","Y_c7h15_CH","Y_c7h15o2_CH","Y_c7h14ooh_CH","Y_c7h14_CH","Y_c7h14ooho2_CH","Y_nc7ket_CH","Y_c7h14o_CH","Y_nc3h7cho_CH"
0.1708333,1850.942,0.006642229,0.01087194,0.003658532,0.03225559,0.006990982,0.1181339,0.705198,8.410028E-6,1.154596E-6,0.05488393,0.06088836,2.89791E-5,6.595392E-6,2.037679E-6,7.039062E-7,4.882989E-9,5.159004E-10,2.229101E-5,3.017478E-5,2.435153E-5,1.775999E-6,4.39452E-8,2.123755E-11,7.783544E-7,4.255115E-5,2.968058E-6,1.694861E-4,5.298564E-7,7.280988E-6,9.705376E-6,1.133284E-9,2.256873E-6,2.235738E-6,1.922113E-12,7.880332E-6,2.667086E-14,1.029376E-5,4.138531E-16,2.298188E-13,1.219989E-15,4.175968E-16,9.33371E-5,6.270291E-22,7.01303E-20,6.608989E-7,6.6297E-11
0.1709635,1851.723,0.006661171,0.01084857,0.003676249,0.03210692,0.007017478,0.1181599,0.7052386,8.248826E-6,1.156326E-6,0.05473485,0.0610964,2.788774E-5,6.36993E-6,1.95441E-6,6.800649E-7,4.697049E-9,4.916705E-10,2.13078E-5,2.899881E-5,2.372363E-5,1.722779E-6,4.15743E-8,2.05182E-11,7.584153E-7,4.057783E-5,2.860438E-6,1.631216E-4,5.065884E-7,6.986089E-6,9.361124E-6,1.083514E-9,2.18512E-6,2.17804E-6,1.866506E-12,7.64628E-6,2.528607E-14,9.993118E-6,3.921426E-16,2.193947E-13,1.165414E-15,3.998955E-16,9.096112E-5,5.952659E-22,6.670446E-20,6.29407E-7,5.979985E-11
0.1710937,1852.495,0.006679791,0.01082565,0.003693595,0.03196054,0.007043539,0.1181848,0.7052793,8.093811E-6,1.158016E-6,0.05458587,0.06130313,2.683724E-5,6.151935E-6,1.874569E-6,6.569931E-7,4.518574E-9,4.686469E-10,2.036689E-5,2.787015E-5,2.310687E-5,1.670877E-6,3.938028E-8,1.982523E-11,7.389872E-7,3.870285E-5,2.757124E-6,1.569902E-4,4.843876E-7,6.703115E-6,9.028141E-6,1.035824E-9,2.115999E-6,2.121844E-6,1.812324E-12,7.419836E-6,2.397309E-14,9.700092E-6,3.717519E-16,2.09512E-13,1.113641E-15,3.829671E-16,8.864214E-5,5.652021E-22,6.345454E-20,5.993771E-7,5.393063E-11
0.1713542,1854.011,0.006716071,0.01078118,0.003727182,0.03167455,0.007094377,0.1182317,0.7053604,7.801588E-6,1.16127E-6,0.05428834,0.06171267,2.485457E-5,5.737727E-6,1.724759E-6,6.13099E-7,4.183093E-9,4.260267E-10,1.86069E-5,2.574915E-5,2.190712E-5,1.570994E-6,3.547542E-8,1.851508E-11,7.016195E-7,3.523295E-5,2.562881E-6,1.454043E-4,4.430458E-7,6.171605E-6,8.39515E-6,9.464622E-10,1.98528E-6,2.013825E-6,1.70814E-12,6.988984E-6,2.155014E-14,9.136442E-6,3.346429E-16,1.91265E-13,1.017929E-15,3.51323E-16,8.417164E-5,5.098407E-22,5.745174E-20,5.435107E-7,4.389624E-11
0.1716146,1855.494,0.006751097,0.01073848,0.00375933,0.03139724,0.007143549,0.118275,0.7054413,7.53114E-6,1.164351E-6,0.05399165,0.06211698,2.301832E-5,5.350838E-6,1.587023E-6,5.720319E-7,3.873818E-9,3.87511E-10,1.699591E-5,2.379527E-5,2.075284E-5,1.476202E-6,3.210393E-8,1.729735E-11,6.661143E-7,3.209843E-5,2.383742E-6,1.346591E-4,4.054081E-7,5.682418E-6,7.803777E-6,8.644394E-10,1.863656E-6,1.91128E-6,1.609243E-12,6.585382E-6,1.937098E-14,8.601338E-6,3.017588E-16,1.748279E-13,9.31603E-16,3.223587E-16,7.991324E-5,4.601699E-22,5.204258E-20,4.927043E-7,3.570949E-11
0.171875,1856.944,0.006784892,0.01069752,0.003790067,0.0311283,0.007191102,0.1183148,0.705522,7.280725E-6,1.167254E-6,0.05369604,0.06251609,2.131836E-5,4.989706E-6,1.460404E-6,5.336368E-7,3.588638E-9,3.526929E-10,1.552196E-5,2.199546E-5,1.964434E-5,1.386364E-6,2.917733E-8,1.616473E-11,6.323693E-7,2.926612E-5,2.218468E-6,1.24699E-4,3.711465E-7,5.232383E-6,7.251829E-6,7.891988E-10,1.750343E-6,1.813907E-6,1.515398E-12,6.207179E-6,1.741121E-14,8.093662E-6,2.725641E-16,1.600035E-13,8.536443E-16,2.958442E-16,7.585811E-5,4.155775E-22,4.716629E-20,4.465192E-7,2.903455E-11
0.1721354,1858.364,0.00681748,0.01065825,0.003819427,0.03086744,0.007237079,0.1183513,0.7056024,7.048737E-6,1.169973E-6,0.05340174,0.06290998,1.974514E-5,4.652826E-6,1.34402E-6,4.977633E-7,3.325616E-9,3.212038E-10,1.417396E-5,2.033762E-5,1.858161E-5,1.301334E-6,2.662294E-8,1.511058E-11,6.00291E-7,2.670603E-5,2.065919E-6,1.154715E-4,3.399598E-7,4.818531E-6,6.737146E-6,7.202243E-10,1.644645E-6,1.721429E-6,1.426383E-12,5.852653E-6,1.564897E-14,7.612315E-6,2.465976E-16,1.466163E-13,7.831517E-16,2.715692E-16,7.199766E-5,3.755201E-22,4.27682E-20,4.045518E-7,2.359565E-11
0.1723958,1859.755,0.006848886,0.01062063,0.003847442,0.03061438,0.007281526,0.1183847,0.7056825,6.833689E-6,1.172507E-6,0.05310895,0.06329869,1.828966E-5,4.338748E-6,1.237055E-6,4.64266E-7,3.082975E-9,2.92712E-10,1.294162E-5,1.881054E-5,1.756442E-5,1.220954E-6,2.438099E-8,1.412888E-11,5.697931E-7,2.439112E-5,1.92505E-6,1.069266E-4,3.115714E-7,4.438083E-6,6.257619E-6,6.570341E-10,1.545939E-6,1.633587E-6,1.341985E-12,5.520198E-6,1.406455E-14,7.156218E-6,2.234606E-16,1.345105E-13,7.193266E-16,2.493417E-16,6.832356E-5,3.395153E-22,3.879949E-20,3.66432E-7,1.916654E-11
0.1726563,1861.119,0.006879133,0.01058463,0.003874146,0.03036885,0.007324487,0.1184151,0.7057622,6.634216E-6,1.174854E-6,0.05281786,0.06368221,1.694346E-5,4.046081E-6,1.138755E-6,4.330047E-7,2.859081E-9,2.669196E-10,1.181541E-5,1.740384E-5,1.659231E-5,1.145055E-6,2.240234E-8,1.321413E-11,5.407958E-7,2.229696E-5,1.794898E-6,9.901699E-5,2.857279E-7,4.088444E-6,5.811196E-6,5.991785E-10,1.453673E-6,1.550142E-6,1.262E-12,5.208322E-6,1.264019E-14,6.72431E-6,2.02808E-16,1.235489E-13,6.614623E-16,2.289864E-16,6.482777E-5,3.071344E-22,3.521649E-20,3.3182E-7,1.556179E-11
0.1729167,1862.456,0.006908244,0.0105502,0.003899576,0.03013058,0.007366008,0.1184428,0.7058416,6.449058E-6,1.177015E-6,0.05252866,0.06406058,1.569863E-5,3.773492E-6,1.048422E-6,4.038444E-7,2.652436E-9,2.435586E-10,1.078654E-5,1.610792E-5,1.566462E-5,1.073466E-6,2.06465E-8,1.236135E-11,5.132245E-7,2.040157E-5,1.674582E-6,9.169817E-5,2.621974E-7,3.767196E-6,5.395891E-6,5.46238E-10,1.367349E-6,1.47087E-6,1.186233E-12,4.915636E-6,1.135986E-14,6.315557E-6,1.843404E-16,1.136097E-13,6.089323E-16,2.103429E-16,6.150253E-5,2.77996E-22,3.198018E-20,3.004045E-7,1.262953E-11
0.1731771,1863.77,0.006936245,0.01051729,0.003923766,0.02989933,0.00740613,0.1184677,0.7059205,6.277055E-6,1.17899E-6,0.05224151,0.0644338,1.454774E-5,3.519711E-6,9.654168E-7,3.76656E-7,2.461662E-9,2.223888E-10,9.846878E-6,1.491393E-5,1.478055E-5,1.006011E-6,1.908009E-8,1.156599E-11,4.870096E-7,1.868511E-5,1.563292E-6,8.492816E-5,2.40768E-7,3.472089E-6,5.00979E-6,4.978221E-10,1.286518E-6,1.395563E-6,1.114497E-12,4.64085E-6,1.020913E-14,5.928948E-6,1.677977E-16,1.045855E-13,5.611815E-16,1.932648E-16,5.834031E-5,2.517609E-22,2.905564E-20,2.719003E-7,1.024551E-11
0.1734375,1865.06,0.006963157,0.01048586,0.003946753,0.02967483,0.007444899,0.1184902,0.705999,6.117143E-6,1.180782E-6,0.05195655,0.06480191,1.348385E-5,3.283528E-6,8.891456E-7,3.513159E-7,2.285495E-9,2.031941E-10,8.988928E-6,1.38137E-5,1.393912E-5,9.425103E-7,1.767549E-8,1.082387E-11,4.620856E-7,1.712975E-5,1.460288E-6,7.866756E-5,2.212465E-7,3.201033E-6,4.651053E-6,4.53568E-10,1.210778E-6,1.324022E-6,1.046612E-12,4.382765E-6,9.174989E-15,5.563499E-6,1.529538E-16,9.638098E-14,5.177179E-16,1.776185E-16,5.533389E-5,2.281269E-22,2.64116E-20,2.460465E-7,8.308127E-12
0.1736979,1866.328,0.006989004,0.01045587,0.003968574,0.02945685,0.007482356,0.1185103,0.706077,5.968343E-6,1.182392E-6,0.05167391,0.06516492,1.25005E-5,3.063796E-6,8.190633E-7,3.277064E-7,2.122772E-9,1.857805E-10,8.205781E-6,1.279968E-5,1.313927E-5,8.82785E-7,1.640985E-8,1.01312E-11,4.383908E-7,1.571943E-5,1.364892E-6,7.287939E-5,2.034567E-7,2.952093E-6,4.317922E-6,4.131388E-10,1.13976E-6,1.256062E-6,9.824052E-13,4.140267E-6,8.245723E-15,5.218252E-6,1.396116E-16,8.891171E-14,4.781045E-16,1.632817E-16,5.247628E-5,2.068247E-22,2.402007E-20,2.226044E-7,6.734371E-12
0.1739583,1867.574,0.00701381,0.01042727,0.003989265,0.02924517,0.007518543,0.1185282,0.7061545,5.829757E-6,1.183823E-6,0.05139372,0.06552287,1.159164E-5,2.859427E-6,7.54667E-7,3.057159E-7,1.972424E-9,1.699738E-10,7.491078E-6,1.186494E-5,1.237982E-5,8.266563E-7,1.526416E-8,9.484446E-12,4.158669E-7,1.443971E-5,1.276483E-6,6.752905E-5,1.872383E-7,2.723473E-6,4.008719E-6,3.76222E-10,1.073133E-6,1.191508E-6,9.217093E-13,3.912324E-6,7.410774E-15,4.892278E-6,1.275991E-16,8.210287E-14,4.419535E-16,1.50143E-16,4.976078E-5,1.876143E-22,2.185596E-20,2.013558E-7,5.456467E-12
0.1742187,1868.801,0.007037597,0.01040002,0.004008863,0.02903956,0.007553501,0.1185439,0.7062314,5.700558E-6,1.185079E-6,0.05111608,0.06587579,1.075167E-5,2.669394E-6,6.95494E-7,2.852383E-7,1.83347E-9,1.556171E-10,6.838966E-6,1.100307E-5,1.165951E-5,7.739477E-7,1.422262E-8,8.880397E-12,3.944588E-7,1.327761E-5,1.194493E-6,6.258419E-5,1.724454E-7,2.513516E-6,3.721849E-6,3.425285E-10,1.010592E-6,1.130195E-6,8.643637E-13,3.697976E-6,6.660636E-15,4.584675E-6,1.16766E-16,7.588803E-14,4.089202E-16,1.381003E-16,4.718091E-5,1.702813E-22,1.989678E-20,1.821016E-7,4.419109E-12
0.1744792,1870.009,0.007060388,0.01037407,0.004027405,0.0288398,0.00758727,0.1185577,0.7063078,5.57999E-6,1.186164E-6,0.0508411,0.0662237,9.975357E-6,2.492728E-6,6.41118E-7,2.661737E-7,1.705008E-9,1.425696E-10,6.244068E-6,1.020819E-5,1.097702E-5,7.244855E-7,1.327198E-8,8.316073E-12,3.741141E-7,1.222146E-5,1.118405E-6,5.80146E-5,1.589458E-7,2.32069E-6,3.4558E-6,3.11791E-10,9.5186E-7,1.071965E-6,8.102135E-13,3.496331E-6,5.986753E-15,4.294574E-6,1.069807E-16,7.020819E-14,3.786982E-16,1.270605E-16,4.473048E-5,1.546344E-22,1.812233E-20,1.646601E-7,3.577189E-12
0.1747396,1871.198,0.007082205,0.01034937,0.004044926,0.0286457,0.00761989,0.1185697,0.7063837,5.467359E-6,1.187082E-6,0.05056885,0.06656665,9.257858E-6,2.328516E-6,5.911471E-7,2.48428E-7,1.586209E-9,1.307042E-10,5.701444E-6,9.474901E-6,1.0331E-5,6.781004E-7,1.240114E-8,7.788717E-12,3.547831E-7,1.126078E-5,1.047743E-6,5.379214E-5,1.466192E-7,2.143582E-6,3.209144E-6,2.837626E-10,8.966815E-7,1.01667E-6,7.591095E-13,3.306562E-6,5.381426E-15,4.021131E-6,9.812728E-17,6.501084E-14,3.510145E-16,1.169386E-16,4.240352E-5,1.405026E-22,1.651452E-20,1.488654E-7,2.893934E-12
0.175,1872.37,0.007103072,0.01032588,0.004061462,0.02845705,0.007651398,0.1185799,0.706459,5.362026E-6,1.187837E-6,0.05029942,0.06690467,8.594674E-6,2.175902E-6,5.452205E-7,2.319128E-7,1.476313E-9,1.199055E-10,5.206561E-6,8.798213E-6,9.72005E-6,6.346277E-7,1.160073E-8,7.295765E-12,3.364184E-7,1.038616E-5,9.820761E-7,4.989061E-5,1.353569E-7,1.980891E-6,2.98053E-6,2.582166E-10,8.44822E-7,9.641671E-7,7.109077E-13,3.127901E-6,4.837743E-15,3.763533E-6,9.010273E-17,6.024891E-14,3.256258E-16,1.076568E-16,4.019431E-5,1.277331E-22,1.505699E-20,1.345663E-7,2.339368E-12
0.1755208,1874.665,0.007142018,0.01028241,0.004091684,0.02809551,0.007711193,0.1185954,0.7066077,5.171498E-6,1.188871E-6,0.04976921,0.06756603,7.418715E-6,1.90305E-6,4.645038E-7,2.023275E-7,1.281135E-9,1.011873E-10,4.347525E-6,7.600896E-6,8.599143E-6,5.559428E-7,1.018732E-8,6.405821E-12,3.024527E-7,8.869664E-6,8.645386E-7,4.297713E-5,1.15729E-7,1.695158E-6,2.573618E-6,2.139603E-10,7.504095E-7,8.671342E-7,6.228027E-13,2.801755E-6,3.914926E-15,3.293518E-6,7.626154E-17,5.188748E-14,2.809702E-16,9.13985E-17,3.611266E-5,1.058219E-22,1.254525E-20,1.10042E-7,1.542958E-12
0.1757813,1875.789,0.007160164,0.0102623,0.004105479,0.02792204,0.007739593,0.1186011,0.7066812,5.084729E-6,1.189167E-6,0.04950857,0.06788955,6.894326E-6,1.780509E-6,4.288035E-7,1.890088E-7,1.193906E-9,9.301528E-11,3.972142E-6,7.067818E-6,8.084596E-6,5.20239E-7,9.555269E-9,6.002458E-12,2.867082E-7,8.205652E-6,8.11575E-7,3.989708E-5,1.070978E-7,1.568804E-6,2.391712E-6,1.946223E-10,7.072476E-7,8.221858E-7,5.824488E-13,2.652221E-6,3.52035E-15,3.078617E-6,7.023126E-17,4.819572E-14,2.612286E-16,8.422126E-17,3.422194E-5,9.635756E-23,1.145493E-20,9.942746E-8,1.247008E-12
0.1760417,1876.899,0.007177444,0.01024322,0.004118425,0.02775329,0.007767025,0.1186054,0.706754,5.003214E-6,1.189318E-6,0.04925096,0.06820831,6.409375E-6,1.666643E-6,3.959776E-7,1.76614E-7,1.113099E-9,8.556114E-11,3.629889E-6,6.5752E-6,7.599449E-6,4.868355E-7,8.96848E-9,5.625183E-12,2.717595E-7,7.598806E-6,7.62213E-7,3.705069E-5,9.918957E-8,1.452636E-6,2.223213E-6,1.7702E-10,6.66637E-7,7.795254E-7,5.444727E-13,2.511232E-6,3.165982E-15,2.876602E-6,6.473859E-17,4.479867E-14,2.430439E-16,7.763514E-17,3.242832E-5,8.778934E-23,1.046498E-20,8.982852E-8,1.007004E-12
0.1765625,1879.077,0.007209474,0.01020807,0.004141869,0.02742948,0.007819082,0.1186103,0.7068977,4.854698E-6,1.189204E-6,0.04874495,0.06883165,5.548599E-6,1.463078E-6,3.38238E-7,1.544074E-7,9.692615E-10,7.258955E-11,3.035992E-6,5.701567E-6,6.713202E-6,4.265246E-7,7.917761E-9,4.943399E-12,2.441387E-7,6.540078E-6,6.734701E-7,3.200464E-5,8.534226E-8,1.248292E-6,1.9235E-6,1.465905E-10,5.925901E-7,7.007373E-7,4.753014E-13,2.253286E-6,2.564723E-15,2.509213E-6,5.518851E-17,3.879565E-14,2.10859E-16,6.608655E-17,2.911847E-5,7.304706E-23,8.754802E-21,7.339371E-8,6.626597E-13
0.1770833,1881.204,0.007238296,0.01017657,0.004162309,0.02712254,0.007867668,0.1186111,0.7070388,4.722562E-6,1.188577E-6,0.04825137,0.06943661,4.810722E-6,1.28708E-6,2.893192E-7,1.351482E-7,8.454273E-10,6.174166E-11,2.541916E-6,4.953125E-6,5.927569E-6,3.737935E-7,7.002061E-9,4.345648E-12,2.192366E-7,5.649473E-6,5.95997E-7,2.768727E-5,7.364712E-8,1.075009E-6,1.666179E-6,1.21359E-10,5.268934E-7,6.297401E-7,4.141605E-13,2.023275E-6,2.078645E-15,2.185094E-6,4.718619E-17,3.367343E-14,1.833459E-16,5.632644E-17,2.613774E-5,6.090312E-23,7.337929E-21,5.993341E-8,4.360349E-13
0.1776042,1883.282,0.007264066,0.01014843,0.004179978,0.02683134,0.007913018,0.1186082,0.7071772,4.604419E-6,1.187474E-6,0.04777034,0.07002359,4.177486E-6,1.134832E-6,2.478376E-7,1.18433E-7,7.38636E-10,5.264754E-11,2.130787E-6,4.310791E-6,5.232382E-6,3.277208E-7,6.20025E-9,3.821361E-12,1.967969E-7,4.897114E-6,5.281825E-7,2.399009E-5,6.373627E-8,9.27824E-7,1.445169E-6,1.004537E-10,4.6857E-7,5.657849E-7,3.602338E-13,1.817914E-6,1.685597E-15,1.899696E-6,4.045462E-17,2.928743E-14,1.597433E-16,4.806981E-17,2.345486E-5,5.088025E-23,6.162045E-21,4.891733E-8,2.869785E-13
0.178125,1885.317,0.007286938,0.01012335,0.004195096,0.02655482,0.007955353,0.1186024,0.707313,4.498259E-6,1.185934E-6,0.04730191,0.07059295,3.63336E-6,1.003033E-6,2.126272E-7,1.039134E-7,6.46383E-10,4.500346E-11,1.788542E-6,3.758499E-6,4.618147E-6,2.874836E-7,5.495603E-9,3.361306E-12,1.765874E-7,4.258826E-6,4.686767E-7,2.082062E-5,5.530839E-8,8.025775E-7,1.25523E-6,8.314516E-11,4.167666E-7,5.081947E-7,3.12771E-13,1.634344E-6,1.367707E-15,1.64887E-6,3.476957E-17,2.551954E-14,1.394298E-16,4.107789E-17,2.10413E-5,4.259205E-23,5.184424E-21,3.990772E-8,1.889817E-13
0.1786458,1887.31,0.007307059,0.01010106,0.004207867,0.02629199,0.007994879,0.118594,0.707446,4.40239E-6,1.183993E-6,0.04684607,0.07114511,3.165152E-6,8.888339E-7,1.827065E-7,9.128845E-8,5.665485E-10,3.856103E-11,1.503476E-6,3.282722E-6,4.076094E-6,2.523505E-7,4.874621E-9,2.95745E-12,1.583968E-7,3.715023E-6,4.163432E-7,1.810016E-5,4.811664E-8,6.957864E-7,1.09186E-6,6.882317E-11,3.707357E-7,4.563556E-7,2.710851E-13,1.470075E-6,1.110533E-15,1.428837E-6,2.995052E-17,2.227305E-14,1.218957E-16,3.515055E-17,1.887104E-5,3.572512E-23,4.370185E-21,3.254371E-8,1.245662E-13
0.1791667,1889.264,0.007324569,0.0100813,0.004218481,0.02604196,0.008031787,0.1185837,0.7075764,4.315389E-6,1.181684E-6,0.04640277,0.07168046,2.761665E-6,7.897809E-7,1.572495E-7,8.029882E-8,4.973374E-10,3.311692E-11,1.265862E-6,2.872065E-6,3.598195E-6,2.216739E-7,4.326212E-9,2.602797E-12,1.420325E-7,3.249795E-6,3.702222E-7,1.576187E-5,4.195867E-8,6.04537E-7,9.512011E-7,5.697793E-11,3.298211E-7,4.097107E-7,2.345488E-13,1.322932E-6,9.02405E-16,1.236172E-6,2.585165E-17,1.946827E-14,1.067206E-16,3.012002E-17,1.692043E-5,3.002481E-23,3.690801E-21,2.65282E-8,8.222156E-14
0.1796875,1891.181,0.007339604,0.01006382,0.004227115,0.02580387,0.008066257,0.1185717,0.707704,4.236055E-6,1.179041E-6,0.0459719,0.07219941,2.413404E-6,7.037651E-7,1.355615E-7,7.072112E-8,4.372286E-10,2.850433E-11,1.067626E-6,2.516921E-6,3.177153E-6,1.948833E-7,3.84112E-9,2.291249E-12,1.27319E-7,2.850191E-6,3.294996E-7,1.374905E-5,3.666827E-8,5.263931E-7,8.299532E-7,4.718452E-11,2.934447E-7,3.67755E-7,2.025913E-13,1.191011E-6,7.338985E-16,1.067776E-6,2.235451E-17,1.703923E-14,9.355554E-17,2.584558E-17,1.516795E-5,2.528381E-23,3.122914E-21,2.161683E-8,5.437568E-14
0.1802083,1893.063,0.007352295,0.0100484,0.004233932,0.02557696,0.008098452,0.1185586,0.707829,4.163371E-6,1.176093E-6,0.04555331,0.07270237,2.112318E-6,6.289757E-7,1.170581E-7,6.236323E-8,3.849315E-10,2.458619E-11,9.020685E-7,2.209186E-6,2.806386E-6,1.71478E-7,3.411517E-9,2.017483E-12,1.140965E-7,2.505634E-6,2.934825E-7,1.20136E-5,3.210865E-8,4.593178E-7,7.252995E-7,3.908939E-11,2.610967E-7,3.300302E-7,1.746948E-13,1.072642E-6,5.974032E-16,9.208551E-7,1.93624E-17,1.493102E-14,8.210983E-17,2.220912E-17,1.359411E-5,2.13331E-23,2.647361E-21,1.76089E-8,3.605149E-14
0.1807292,1894.913,0.007362767,0.01003482,0.004239083,0.02536051,0.008128529,0.1185446,0.7079513,4.096479E-6,1.172871E-6,0.04514684,0.07318975,1.851581E-6,5.638592E-7,1.012481E-7,5.505999E-8,3.393506E-10,2.124952E-11,7.636375E-7,1.942015E-6,2.479985E-6,1.510196E-7,3.03071E-9,1.776849E-12,1.022198E-7,2.207457E-6,2.615788E-7,1.051478E-5,2.81669E-8,4.016078E-7,6.34839E-7,3.23988E-11,2.323267E-7,2.96121E-7,1.503914E-13,9.66355E-7,4.867754E-16,7.928972E-7,1.679585E-17,1.309769E-14,7.213972E-17,1.911151E-17,1.21812E-5,1.803461E-23,2.248402E-21,1.433968E-8,2.398002E-14
0.18125,1896.731,0.007371138,0.01002288,0.004242708,0.02515385,0.008156628,0.1185301,0.708071,4.034651E-6,1.169399E-6,0.04475228,0.07366197,1.625401E-6,5.070832E-7,8.771821E-8,4.866951E-8,2.995542E-10,1.840105E-11,6.477335E-7,1.70962E-6,2.192671E-6,1.331254E-7,2.692929E-9,1.565281E-12,9.155685E-8,1.948534E-6,2.332807E-7,9.218047E-6,2.474955E-8,3.518376E-7,5.565265E-7,2.68691E-11,2.06736E-7,2.656515E-7,1.292594E-13,8.70856E-7,3.970556E-16,6.816498E-7,1.458929E-17,1.15006E-14,6.344002E-17,1.646945E-17,1.091322E-5,1.527536E-23,1.913088E-21,1.167412E-8,1.601536E-14
0.1817708,1898.52,0.007377523,0.01001241,0.004244935,0.02495637,0.008182882,0.1185152,0.708188,3.977267E-6,1.165704E-6,0.04436942,0.07411943,1.428864E-6,4.575059E-7,7.612078E-8,4.306985E-8,2.647493E-10,1.596354E-11,5.505474E-7,1.507097E-6,1.939751E-6,1.174623E-7,2.393163E-9,1.379224E-12,8.198781E-8,1.722981E-6,2.081511E-7,8.094152E-6,2.177897E-8,3.088134E-7,4.886216E-7,2.229838E-11,1.839716E-7,2.382813E-7,1.1092E-13,7.850012E-7,3.242405E-16,5.85098E-7,1.268829E-17,1.010715E-14,5.58372E-17,1.421294E-17,9.775687E-6,1.296276E-23,1.630748E-21,9.50155E-9,1.074937E-14
0.1822917,1900.28,0.007382029,0.01000323,0.004245881,0.0247675,0.008207413,0.1185004,0.7083025,3.923798E-6,1.161807E-6,0.04399803,0.07456254,1.257794E-6,4.141479E-7,6.616318E-8,3.815626E-8,2.342597E-10,1.38729E-11,4.689252E-7,1.330287E-6,1.717063E-6,1.037404E-7,2.127038E-9,1.215565E-12,7.340415E-8,1.525921E-6,1.858123E-7,7.118287E-6,1.919042E-8,2.715338E-7,4.296433E-7,1.851955E-11,1.637202E-7,2.137027E-7,9.503401E-14,7.077784E-7,2.650987E-16,5.014445E-7,1.104746E-17,8.889667E-15,4.918385E-17,1.228307E-17,8.755502E-6,1.10208E-23,1.392578E-21,7.731398E-9,7.258126E-15
0.1828125,1902.013,0.007384761,0.009995182,0.004245654,0.0245867,0.008230336,0.1184857,0.7084145,3.873793E-6,1.157731E-6,0.04363786,0.07499169,1.108643E-6,3.761696E-7,5.759898E-8,3.383863E-8,2.075079E-10,1.20758E-11,4.002552E-7,1.175655E-6,1.52093E-6,9.170803E-8,1.890717E-9,1.071579E-12,6.570759E-8,1.353289E-6,1.659366E-7,6.269411E-6,1.692969E-8,2.391575E-7,3.783313E-7,1.539441E-11,1.457042E-7,1.916374E-7,8.129857E-14,6.382903E-7,2.170211E-16,4.290893E-7,9.628819E-18,7.824624E-15,4.335435E-17,1.06303E-17,7.840854E-6,9.386979E-24,1.1913E-21,6.289557E-9,4.935416E-15
0.1833333,1903.72,0.007385817,0.009988131,0.004244354,0.02441349,0.008251755,0.1184715,0.708524,3.826864E-6,1.153495E-6,0.04328865,0.0754073,9.783871E-7,3.428501E-7,5.022043E-8,3.003946E-8,1.839997E-10,1.052773E-11,3.423745E-7,1.040192E-6,1.348112E-6,8.114681E-8,1.680828E-9,9.448788E-13,5.880925E-8,1.201688E-6,1.482392E-7,5.529659E-6,1.495124E-8,2.109769E-7,3.336127E-7,1.28088E-11,1.296769E-7,1.718345E-7,6.944403E-14,5.757395E-7,1.779013E-16,3.66612E-7,8.400428E-18,6.891911E-15,3.824121E-17,9.212851E-18,7.021085E-6,8.009807E-24,1.020892E-21,5.115441E-9,3.383291E-15
0.1838542,1905.401,0.007385291,0.009981943,0.004242071,0.02424742,0.008271767,0.1184578,0.7086311,3.782678E-6,1.149117E-6,0.04295015,0.07580975,8.644492E-7,3.135706E-7,4.385227E-8,2.669198E-8,1.633117E-10,9.191463E-12,2.934912E-7,9.213293E-7,1.195756E-6,7.186738E-8,1.494393E-9,8.333707E-13,5.262887E-8,1.068258E-6,1.324713E-7,4.883844E-6,1.321663E-8,1.863951E-7,2.945737E-7,1.066842E-11,1.154191E-7,1.540674E-7,5.923103E-14,5.194166E-7,1.460376E-16,3.127542E-7,7.335337E-18,6.074299E-15,3.375219E-17,7.995525E-18,6.286593E-6,6.846804E-24,8.763599E-22,4.159539E-9,2.340319E-15
0.184375,1907.058,0.007383272,0.009976497,0.00423889,0.02408805,0.008290464,0.1184448,0.7087359,3.740948E-6,1.144612E-6,0.04262208,0.07619942,7.646284E-7,2.877991E-7,3.834641E-8,2.37386E-8,1.450801E-10,8.035786E-12,2.521195E-7,8.168725E-7,1.061358E-6,6.370556E-8,1.328782E-9,7.352195E-13,4.709398E-8,9.505872E-7,1.184152E-7,4.31904E-6,1.169326E-8,1.649079E-7,2.604347E-7,8.895441E-12,1.02736E-7,1.381317E-7,5.04476E-14,4.686894E-7,1.200551E-16,2.66404E-7,6.410727E-18,5.356988E-15,2.980791E-17,6.948609E-18,5.628732E-6,5.86286E-24,7.53557E-22,3.381416E-9,1.634498E-15
