Distance_Soln#6 (cm),Pressure_Soln#6_Run#1 (atm),Mass_density_Soln#6_Run#1 (g/cm3),Axial_velocity_Soln#6_Run#1 (cm/sec),Cross-section_area_Soln#6_Run#1 (cm2),Net_heat_production_from_gas-phase_reactions_Soln#6_Run#1 (erg/cm3-sec),EICO_Soln#6_Run#1 (g-CO/kg-fuel),Unburned_fuel_fraction_Soln#6_Run#1 (),Temperature_Soln#6_Run#1 (K),Mass_fraction_h_Soln#6_Run#1 (),Mass_fraction_h2_Soln#6_Run#1 (),Mass_fraction_o_Soln#6_Run#1 (),Mass_fraction_o2_Soln#6_Run#1 (),Mass_fraction_oh_Soln#6_Run#1 (),Mass_fraction_h2o_Soln#6_Run#1 (),Mass_fraction_n2_Soln#6_Run#1 (),Mass_fraction_ho2_Soln#6_Run#1 (),Mass_fraction_h2o2_Soln#6_Run#1 (),Mass_fraction_co_Soln#6_Run#1 (),Mass_fraction_co2_Soln#6_Run#1 (),Mass_fraction_ch2o_Soln#6_Run#1 (),Mass_fraction_hco_Soln#6_Run#1 (),Mass_fraction_ch3oh_Soln#6_Run#1 (),Mass_fraction_ch2oh_Soln#6_Run#1 (),Mass_fraction_ch3o_Soln#6_Run#1 (),Mass_fraction_ch3o2_Soln#6_Run#1 (),Mass_fraction_ch4_Soln#6_Run#1 (),Mass_fraction_ch3_Soln#6_Run#1 (),Mass_fraction_ch2_Soln#6_Run#1 (),Mass_fraction_ch2(s)_Soln#6_Run#1 (),Mass_fraction_c2h6_Soln#6_Run#1 (),Mass_fraction_c2h5o2_Soln#6_Run#1 (),Mass_fraction_c2h5_Soln#6_Run#1 (),Mass_fraction_c2h4_Soln#6_Run#1 (),Mass_fraction_c2h3_Soln#6_Run#1 (),Mass_fraction_c2h2_Soln#6_Run#1 (),Mass_fraction_ch2cho_Soln#6_Run#1 (),Mass_fraction_ch2co_Soln#6_Run#1 (),Mass_fraction_hcco_Soln#6_Run#1 (),Mass_fraction_nc3h7_Soln#6_Run#1 (),Mass_fraction_c3h6_Soln#6_Run#1 (),Mass_fraction_c3h5-a_Soln#6_Run#1 (),Mass_fraction_c3h5o_Soln#6_Run#1 (),Mass_fraction_c3h4-a_Soln#6_Run#1 (),Mass_fraction_nc3h7o2_Soln#6_Run#1 (),Mass_fraction_c2h3cho_Soln#6_Run#1 (),Mass_fraction_nc7h16_Soln#6_Run#1 (),Mass_fraction_c7h15_Soln#6_Run#1 (),Mass_fraction_c7h15o2_Soln#6_Run#1 (),Mass_fraction_c7h14ooh_Soln#6_Run#1 (),Mass_fraction_c7h14_Soln#6_Run#1 (),Mass_fraction_c7h14ooho2_Soln#6_Run#1 (),Mass_fraction_nc7ket_Soln#6_Run#1 (),Mass_fraction_c7h14o_Soln#6_Run#1 (),Mass_fraction_nc3h7cho_Soln#6_Run#1 (),Flow_rate_Soln#6_Run#1 (g/cm2-sec),Molecular_weight_Soln#6_Run#1 (g/mole)
0.1485677,1.0,2.815224E-4,172.121,1.0,1.567646E10,1.875029,0.2071264,1213.783,1.13554E-5,0.001082217,1.945291E-5,0.1311965,1.335788E-4,0.04780627,0.711293,5.338269E-4,9.244782E-5,0.03809904,0.02753786,0.001194879,1.440668E-5,2.594561E-4,4.437936E-7,6.928347E-6,1.11841E-5,9.227376E-4,4.94052E-4,3.755391E-7,9.318198E-8,0.001115096,1.278534E-5,4.839366E-4,0.009847199,1.532135E-5,0.001731444,1.434176E-4,3.526581E-4,1.310522E-5,6.657584E-7,0.005223871,1.671739E-4,3.356301E-9,1.098872E-4,1.160871E-8,2.416963E-4,0.01288013,2.060131E-4,1.286754E-6,4.583786E-8,0.006000879,3.20145E-11,1.59239E-9,7.106172E-4,3.259391E-5,0.0484559,28.03962
0.1486003,1.0,2.810736E-4,172.3958,1.0,1.581344E10,1.861964,0.2048884,1215.521,1.149368E-5,0.00108282,1.97253E-5,0.1310145,1.349516E-4,0.04789218,0.711352,5.32401E-4,9.206278E-5,0.03819048,0.02762241,0.001194586,1.459791E-5,2.59543E-4,4.506773E-7,6.877468E-6,1.098681E-5,9.234582E-4,4.967633E-4,3.831796E-7,9.488756E-8,0.00111387,1.246666E-5,4.823346E-4,0.009853107,1.55425E-5,0.001736358,1.431967E-4,3.535938E-4,1.329265E-5,6.628949E-7,0.005221149,1.677992E-4,3.334009E-9,1.102701E-4,1.131016E-8,2.418306E-4,0.01274097,2.035872E-4,1.245277E-6,4.466001E-8,0.005994701,3.058404E-11,1.512E-9,7.088385E-4,3.236394E-5,0.0484559,28.03501
0.1486328,1.0,2.806262E-4,172.6707,1.0,1.595148E10,1.848976,0.2026613,1217.26,1.163328E-5,0.00108342,2.00011E-5,0.1308323,1.363374E-4,0.04797808,0.7114109,5.309753E-4,9.167669E-5,0.03828197,0.02770712,0.001194276,1.479084E-5,2.596241E-4,4.576523E-7,6.826857E-6,1.079346E-5,9.24165E-4,4.994685E-4,3.909606E-7,9.66205E-8,0.001112601,1.215559E-5,4.80696E-4,0.009858779,1.576597E-5,0.00174128,1.429706E-4,3.54527E-4,1.348204E-5,6.600697E-7,0.005218198,1.68422E-4,3.311871E-9,1.106538E-4,1.102036E-8,2.419623E-4,0.01260247,2.011764E-4,1.205121E-6,4.351089E-8,0.005988452,2.921754E-11,1.436095E-9,7.070516E-4,3.213474E-5,0.0484559,28.03041
0.1486979,1.0,2.797356E-4,173.2204,1.0,1.62306E10,1.82323,0.1982401,1220.736,1.191643E-5,0.00108461,2.056305E-5,0.1304674,1.391479E-4,0.04814985,0.7115284,5.281247E-4,9.090141E-5,0.03846512,0.027877,0.001193609,1.518175E-5,2.597691E-4,4.718785E-7,6.726442E-6,1.041835E-5,9.255365E-4,5.048594E-4,4.069504E-7,1.001695E-7,0.001109933,1.155575E-5,4.773109E-4,0.009869413,1.621989E-5,0.001751146,1.425032E-4,3.563861E-4,1.386667E-5,6.545341E-7,0.005211608,1.696599E-4,3.26805E-9,1.114238E-4,1.046616E-8,2.422178E-4,0.01232754,1.964002E-4,1.128621E-6,4.129688E-8,0.00597574,2.666683E-11,1.29686E-9,7.034536E-4,3.167868E-5,0.0484559,28.02126
0.1487305,1.0,2.792924E-4,173.4952,1.0,1.637179E10,1.810471,0.1960463,1222.474,1.206E-5,0.0010852,2.084932E-5,0.1302846,1.405731E-4,0.04823573,0.7115871,5.267E-4,9.051228E-5,0.03855677,0.02796217,0.001193252,1.537973E-5,2.598329E-4,4.791319E-7,6.676638E-6,1.023633E-5,9.262009E-4,5.075442E-4,4.151658E-7,1.019865E-7,0.001108534,1.126647E-5,4.755658E-4,0.009874371,1.645035E-5,0.001756089,1.422619E-4,3.573116E-4,1.406193E-5,6.51823E-7,0.005207968,1.702749E-4,3.246363E-9,1.118101E-4,1.020099E-8,2.423416E-4,0.01219112,1.940352E-4,1.092184E-6,4.023016E-8,0.005969281,2.547579E-11,1.23275E-9,7.016428E-4,3.145182E-5,0.0484559,28.0167
0.148763,1.0,2.788507E-4,173.7701,1.0,1.651403E10,1.797788,0.1938638,1224.212,1.22049E-5,0.001085787,2.113915E-5,0.1301016,1.420115E-4,0.0483216,0.7116457,5.252758E-4,9.012219E-5,0.03864847,0.0280475,0.001192878,1.55794E-5,2.598909E-4,4.864799E-7,6.627102E-6,1.005792E-5,9.26851E-4,5.102218E-4,4.235306E-7,1.038324E-7,0.001107092,1.098414E-5,4.737864E-4,0.009879087,1.668314E-5,0.001761039,1.420158E-4,3.582343E-4,1.425918E-5,6.491498E-7,0.005204099,1.708872E-4,3.224822E-9,1.121972E-4,9.94353E-9,2.424627E-4,0.0120554,1.916857E-4,1.056912E-6,3.918974E-8,0.005962752,2.433828E-11,1.172093E-9,6.998243E-4,3.122576E-5,0.0484559,28.01215
0.1487956,1.0,2.784103E-4,174.0449,1.0,1.665732E10,1.78518,0.1916928,1225.95,1.235114E-5,0.00108637,2.143259E-5,0.1299185,1.434634E-4,0.04840745,0.7117041,5.238522E-4,8.973115E-5,0.03874023,0.02813297,0.001192489,1.578075E-5,2.59943E-4,4.939231E-7,6.577836E-6,9.883049E-6,9.274867E-4,5.128917E-4,4.320472E-7,1.057073E-7,0.001105606,1.070859E-5,4.719729E-4,0.00988356,1.691828E-5,0.001765996,1.417646E-4,3.591542E-4,1.44584E-5,6.465141E-7,0.005199998,1.714966E-4,3.203426E-9,1.125852E-4,9.693533E-9,2.425813E-4,0.0119204,1.89352E-4,1.022767E-6,3.817494E-8,0.005956156,2.325175E-11,1.114676E-9,6.979982E-4,3.100049E-5,0.0484559,28.00762
0.1488281,1.0,2.779714E-4,174.3197,1.0,1.680169E10,1.772646,0.1895333,1227.688,1.249873E-5,0.00108695,2.172966E-5,0.1297352,1.449288E-4,0.0484933,0.7117625,5.224294E-4,8.933918E-5,0.03883203,0.02821861,0.001192084,1.598377E-5,2.599894E-4,5.014624E-7,6.528838E-6,9.711636E-6,9.281079E-4,5.155536E-4,4.407177E-7,1.076117E-7,0.001104078,1.043968E-5,4.701261E-4,0.009887788,1.715575E-5,0.001770959,1.415086E-4,3.600711E-4,1.465962E-5,6.439159E-7,0.005195667,1.721033E-4,3.182174E-9,1.12974E-4,9.450759E-9,2.426971E-4,0.01178611,1.87034E-4,9.897102E-7,3.718509E-8,0.005949492,2.221376E-11,1.060303E-9,6.961645E-4,3.077602E-5,0.0484559,28.00311
0.1488932,1.0,2.770978E-4,174.8693,1.0,1.709354E10,1.747798,0.1852493,1231.163,1.279795E-5,0.0010881,2.233483E-5,0.129368,1.479005E-4,0.04866495,0.711879,5.19586E-4,8.855251E-5,0.03901577,0.02839033,0.001191226,1.639481E-5,2.600644E-4,5.168314E-7,6.43165E-6,9.37895E-6,9.293063E-4,5.208529E-4,4.585277E-7,1.115098E-7,0.001100892,9.92128E-6,4.663341E-4,0.009895508,1.763773E-5,0.001780907,1.40982E-4,3.618956E-4,1.506802E-5,6.388316E-7,0.005186312,1.733079E-4,3.140094E-9,1.137543E-4,8.986175E-9,2.42921E-4,0.01151971,1.824458E-4,9.267408E-7,3.52785E-8,0.005935965,2.027608E-11,9.601305E-10,6.92475E-4,3.03295E-5,0.0484559,27.99412
0.1489258,1.0,2.766631E-4,175.1441,1.0,1.724112E10,1.735484,0.183125,1232.901,1.29496E-5,0.001088669,2.264304E-5,0.1291841,1.494071E-4,0.04875076,0.711937,5.181657E-4,8.815788E-5,0.0391077,0.02847642,0.001190773,1.660283E-5,2.60093E-4,5.246633E-7,6.383459E-6,9.217454E-6,9.298834E-4,5.234893E-4,4.676742E-7,1.135047E-7,0.001099234,9.671352E-6,4.643905E-4,0.009898996,1.788224E-5,0.00178589,1.407116E-4,3.628029E-4,1.527522E-5,6.363449E-7,0.005181288,1.739056E-4,3.119263E-9,1.141456E-4,8.763739E-9,2.430289E-4,0.01138761,1.801757E-4,8.967508E-7,3.436016E-8,0.005929103,1.937124E-11,9.138335E-10,6.906195E-4,3.010745E-5,0.0484559,27.98964
0.1489583,1.0,2.762297E-4,175.4189,1.0,1.738977E10,1.723243,0.1810127,1234.638,1.310261E-5,0.001089235,2.295505E-5,0.1290001,1.509277E-4,0.04883655,0.711995,5.167465E-4,8.776241E-5,0.03919968,0.02856266,0.001190304,1.68125E-5,2.601158E-4,5.325945E-7,6.335536E-6,9.059123E-6,9.304455E-4,5.261166E-4,4.769842E-7,1.155305E-7,0.001097534,9.427471E-6,4.624159E-4,0.009902233,1.812909E-5,0.001790879,1.404365E-4,3.637068E-4,1.548444E-5,6.338952E-7,0.005176033,1.745003E-4,3.098568E-9,1.145378E-4,8.547674E-9,2.431343E-4,0.01125625,1.779219E-4,8.677215E-7,3.346464E-8,0.005922176,1.850704E-11,8.69923E-10,6.887569E-4,2.988622E-5,0.0484559,27.98518
0.1489909,1.0,2.757978E-4,175.6936,1.0,1.753949E10,1.711073,0.1789124,1236.375,1.3257E-5,0.001089798,2.327088E-5,0.1288159,1.524623E-4,0.04892232,0.7120528,5.153283E-4,8.736611E-5,0.0392917,0.02864906,0.00118982,1.702382E-5,2.601325E-4,5.406255E-7,6.287883E-6,8.903886E-6,9.309926E-4,5.287345E-4,4.864602E-7,1.175875E-7,0.001095791,9.189498E-6,4.604106E-4,0.00990522,1.837829E-5,0.001795875,1.401567E-4,3.646072E-4,1.569566E-5,6.314822E-7,0.005170546,1.750918E-4,3.078009E-9,1.149308E-4,8.33778E-9,2.432369E-4,0.01112565,1.756843E-4,8.396208E-7,3.259135E-8,0.005915185,1.768153E-11,8.282614E-10,6.868873E-4,2.966581E-5,0.0484559,27.98074
0.1490234,1.0,2.753673E-4,175.9682,1.0,1.769029E10,1.698976,0.1768243,1238.112,1.341277E-5,0.001090357,2.359059E-5,0.1286315,1.540111E-4,0.04900808,0.7121105,5.139113E-4,8.696901E-5,0.03938376,0.02873561,0.00118932,1.723679E-5,2.601433E-4,5.487573E-7,6.240497E-6,8.751676E-6,9.315246E-4,5.313426E-4,4.961047E-7,1.196762E-7,0.001094005,8.957297E-6,4.583753E-4,0.009907954,1.862983E-5,0.001800877,1.398723E-4,3.655039E-4,1.590891E-5,6.291059E-7,0.005164828,1.756801E-4,3.057584E-9,1.153246E-4,8.133861E-9,2.43337E-4,0.0109958,1.734631E-4,8.124188E-7,3.173974E-8,0.00590813,1.689295E-11,7.887203E-10,6.850108E-4,2.944622E-5,0.0484559,27.97631
0.149056,1.0,2.749382E-4,176.2429,1.0,1.784218E10,1.686949,0.1747484,1239.849,1.356991E-5,0.001090912,2.39142E-5,0.1284469,1.555741E-4,0.04909382,0.7121681,5.124955E-4,8.657113E-5,0.03947586,0.02882231,0.001188804,1.745139E-5,2.601481E-4,5.569905E-7,6.19338E-6,8.602426E-6,9.320414E-4,5.339409E-4,5.059201E-7,1.217968E-7,0.001092176,8.730737E-6,4.563107E-4,0.009910433,1.888372E-5,0.001805885,1.395833E-4,3.66397E-4,1.612417E-5,6.267661E-7,0.00515888,1.762651E-4,3.037292E-9,1.157193E-4,7.935728E-9,2.434344E-4,0.01086671,1.712583E-4,7.860866E-7,3.090928E-8,0.005901012,1.613961E-11,7.5118E-10,6.831276E-4,2.922746E-5,0.0484559,27.97189
0.1490885,1.0,2.745105E-4,176.5175,1.0,1.799516E10,1.674992,0.1726849,1241.585,1.372844E-5,0.001091464,2.424177E-5,0.1282621,1.571515E-4,0.04917954,0.7122256,5.11081E-4,8.617249E-5,0.039568,0.02890915,0.001188272,1.766762E-5,2.601469E-4,5.65326E-7,6.14653E-6,8.45607E-6,9.325429E-4,5.365288E-4,5.15909E-7,1.239499E-7,0.001090305,8.509686E-6,4.542172E-4,0.009912658,1.913995E-5,0.001810898,1.392898E-4,3.672862E-4,1.634146E-5,6.244625E-7,0.005152699,1.768468E-4,3.01713E-9,1.161147E-4,7.743201E-9,2.435291E-4,0.01073839,1.6907E-4,7.605956E-7,3.009944E-8,0.005893831,1.541985E-11,7.155284E-10,6.812377E-4,2.900952E-5,0.0484559,27.96749
0.1491536,1.0,2.736593E-4,177.0665,1.0,1.830431E10,1.651289,0.1685951,1245.057,1.404966E-5,0.001092557,2.490886E-5,0.127892,1.603497E-4,0.04935092,0.7123401,5.08256E-4,8.5373E-5,0.03975238,0.02908331,0.001187162,1.810496E-5,2.601265E-4,5.823057E-7,6.053634E-6,8.171848E-6,9.334997E-4,5.416729E-4,5.364147E-7,1.283542E-7,0.001086435,8.083724E-6,4.499457E-4,0.00991634,1.965943E-5,0.001820943,1.386893E-4,3.690528E-4,1.678212E-5,6.19964E-7,0.005139647,1.779998E-4,2.977196E-9,1.169081E-4,7.374425E-9,2.437106E-4,0.01048407,1.647431E-4,7.120426E-7,2.854011E-8,0.005879285,1.407605E-11,6.495749E-10,6.774383E-4,2.857617E-5,0.0484559,27.95874
0.1491862,1.0,2.732358E-4,177.341,1.0,1.846055E10,1.639542,0.166569,1246.793,1.421237E-5,0.001093098,2.524852E-5,0.1277067,1.619708E-4,0.04943658,0.7123972,5.068458E-4,8.497221E-5,0.03984462,0.02917061,0.001186584,1.832604E-5,2.601072E-4,5.909521E-7,6.007585E-6,8.033794E-6,9.339547E-4,5.442283E-4,5.469391E-7,1.306065E-7,0.001084437,7.878438E-6,4.477695E-4,0.009917793,1.992266E-5,0.001825973,1.383826E-4,3.699299E-4,1.70055E-5,6.177685E-7,0.005132775,1.78571E-4,2.957419E-9,1.173059E-4,7.197698E-9,2.437974E-4,0.01035807,1.626046E-4,6.889211E-7,2.778933E-8,0.00587192,1.344848E-11,6.189853E-10,6.755291E-4,2.836075E-5,0.0484559,27.95439
0.1492187,1.0,2.728137E-4,177.6154,1.0,1.861788E10,1.627863,0.1645556,1248.528,1.437649E-5,0.001093636,2.559228E-5,0.1275213,1.636067E-4,0.04952222,0.7124541,5.054371E-4,8.457075E-5,0.03993689,0.02925806,0.00118599,1.854872E-5,2.600819E-4,5.997037E-7,5.961804E-6,7.898389E-6,9.343941E-4,5.467722E-4,5.576473E-7,1.328927E-7,0.001082397,7.678171E-6,4.455668E-4,0.009918986,2.018823E-5,0.001831009,1.380715E-4,3.708027E-4,1.723092E-5,6.156086E-7,0.005125673,1.791386E-4,2.937767E-9,1.177046E-4,7.025929E-9,2.438816E-4,0.01023287,1.604828E-4,6.665416E-7,2.705738E-8,0.005864496,1.284904E-11,5.899058E-10,6.736136E-4,2.814618E-5,0.0484559,27.95005
0.1492513,1.0,2.72393E-4,177.8897,1.0,1.87763E10,1.616252,0.162555,1250.263,1.454201E-5,0.001094169,2.59402E-5,0.1273356,1.652574E-4,0.04960783,0.7125109,5.0403E-4,8.416864E-5,0.04002919,0.02934566,0.001185381,1.877299E-5,2.600504E-4,6.085613E-7,5.916288E-6,7.765573E-6,9.348178E-4,5.493044E-4,5.68542E-7,1.352132E-7,0.001080315,7.482806E-6,4.433384E-4,0.009919919,2.045612E-5,0.00183605,1.377562E-4,3.716711E-4,1.745838E-5,6.134843E-7,0.005118342,1.797025E-4,2.918239E-9,1.18104E-4,6.858961E-9,2.439631E-4,0.01010847,1.583778E-4,6.448795E-7,2.634377E-8,0.005857012,1.22764E-11,5.622557E-10,6.71692E-4,2.793245E-5,0.0484559,27.94573
0.1492839,1.0,2.719736E-4,178.164,1.0,1.89358E10,1.60471,0.1605672,1251.998,1.470895E-5,0.001094699,2.629231E-5,0.1271498,1.669232E-4,0.04969342,0.7125676,5.026245E-4,8.37659E-5,0.04012153,0.02943341,0.001184756,1.899884E-5,2.600129E-4,6.175254E-7,5.871038E-6,7.635291E-6,9.352255E-4,5.518246E-4,5.796258E-7,1.375683E-7,0.001078191,7.292229E-6,4.410848E-4,0.009920589,2.072633E-5,0.001841097,1.374366E-4,3.725351E-4,1.768789E-5,6.113953E-7,0.00511078,1.802626E-4,2.898834E-9,1.185042E-4,6.696647E-9,2.440419E-4,0.009984856,1.562896E-4,6.239115E-7,2.564804E-8,0.005849469,1.172934E-11,5.359589E-10,6.697643E-4,2.771958E-5,0.0484559,27.94142
0.1493164,1.0,2.715557E-4,178.4382,1.0,1.90964E10,1.593234,0.1585924,1253.732,1.48773E-5,0.001095226,2.664866E-5,0.1269638,1.686041E-4,0.04977898,0.7126241,5.012207E-4,8.336255E-5,0.04021389,0.02952131,0.001184115,1.922627E-5,2.599693E-4,6.26597E-7,5.826054E-6,7.507487E-6,9.356174E-4,5.543325E-4,5.909015E-7,1.399584E-7,0.001076025,7.106328E-6,4.388067E-4,0.009920997,2.099886E-5,0.001846148,1.371129E-4,3.733945E-4,1.791944E-5,6.093415E-7,0.00510299,1.80819E-4,2.879549E-9,1.189052E-4,6.538841E-9,2.441181E-4,0.009862051,1.542182E-4,6.036156E-7,2.496978E-8,0.005841868,1.12067E-11,5.10944E-10,6.678307E-4,2.750757E-5,0.0484559,27.93713
0.149349,1.0,2.711392E-4,178.7123,1.0,1.925809E10,1.581826,0.1566306,1255.466,1.504707E-5,0.001095748,2.700929E-5,0.1267776,1.703002E-4,0.04986452,0.7126804,4.998187E-4,8.295861E-5,0.04030627,0.02960936,0.001183459,1.945526E-5,2.599195E-4,6.357766E-7,5.781334E-6,7.382106E-6,9.359932E-4,5.568279E-4,6.023717E-7,1.423838E-7,0.001073818,6.924995E-6,4.365046E-4,0.009921141,2.127369E-5,0.001851204,1.367851E-4,3.742492E-4,1.815303E-5,6.073227E-7,0.00509497,1.813714E-4,2.860385E-9,1.193069E-4,6.385404E-9,2.441916E-4,0.009740054,1.521638E-4,5.839704E-7,2.430854E-8,0.005834208,1.070739E-11,4.871438E-10,6.658912E-4,2.729641E-5,0.0484559,27.93286
0.1493815,1.0,2.70724E-4,178.9864,1.0,1.942087E10,1.570484,0.1546818,1257.2,1.521827E-5,0.001096267,2.737425E-5,0.1265913,1.720116E-4,0.04995003,0.7127366,4.984184E-4,8.255411E-5,0.04039868,0.02969756,0.001182788,1.96858E-5,2.598636E-4,6.45065E-7,5.736878E-6,7.259096E-6,9.363528E-4,5.593104E-4,6.140393E-7,1.448451E-7,0.00107157,6.748123E-6,4.341792E-4,0.009921019,2.155082E-5,0.001856265,1.364533E-4,3.75099E-4,1.838868E-5,6.053387E-7,0.005086723,1.819198E-4,2.841338E-9,1.197094E-4,6.236203E-9,2.442625E-4,0.00961887,1.501263E-4,5.649549E-7,2.366393E-8,0.005826491,1.023034E-11,4.64495E-10,6.63946E-4,2.708612E-5,0.0484559,27.9286
0.1494141,1.0,2.703102E-4,179.2604,1.0,1.958474E10,1.559209,0.1527462,1258.933,1.53909E-5,0.001096782,2.774356E-5,0.1264048,1.737385E-4,0.05003551,0.7127926,4.9702E-4,8.214906E-5,0.04049112,0.0297859,0.001182101,1.991788E-5,2.598016E-4,6.544628E-7,5.692686E-6,7.138404E-6,9.366963E-4,5.617797E-4,6.25907E-7,1.473425E-7,0.00106928,6.575608E-6,4.318312E-4,0.009920632,2.183025E-5,0.00186133,1.361175E-4,3.75944E-4,1.862637E-5,6.033892E-7,0.005078248,1.824643E-4,2.822409E-9,1.201127E-4,6.091107E-9,2.443307E-4,0.009498504,1.481057E-4,5.465485E-7,2.303552E-8,0.005818718,9.774519E-12,4.42938E-10,6.619951E-4,2.687669E-5,0.0484559,27.92436
0.1494792,1.0,2.694868E-4,179.8081,1.0,1.99157E10,1.536853,0.1489146,1262.398,1.574045E-5,0.0010978,2.849542E-5,0.1260312,1.772388E-4,0.05020638,0.7129042,4.942287E-4,8.133741E-5,0.04067605,0.02996304,0.001180682,2.038665E-5,2.59659E-4,6.735889E-7,5.605092E-6,6.903823E-6,9.373344E-4,5.666783E-4,6.502507E-7,1.52447E-7,0.001064578,6.243335E-6,4.27069E-4,0.009919056,2.239595E-5,0.001871474,1.35434E-4,3.776188E-4,1.910791E-5,5.995934E-7,0.005060616,1.835408E-4,2.784898E-9,1.209214E-4,5.812837E-9,2.444592E-4,0.009260237,1.441155E-4,5.114937E-7,2.182605E-8,0.005803001,8.923341E-12,4.029299E-10,6.580766E-4,2.646045E-5,0.0484559,27.91593
0.1495117,1.0,2.690772E-4,180.0818,1.0,2.008285E10,1.525773,0.1470188,1264.13,1.591738E-5,0.001098304,2.887809E-5,0.1258442,1.790125E-4,0.05029177,0.7129597,4.92836E-4,8.093087E-5,0.04076855,0.03005183,0.00117995,2.062329E-5,2.595785E-4,6.83319E-7,5.561687E-6,6.789784E-6,9.376288E-4,5.691066E-4,6.627352E-7,1.550552E-7,0.001062166,6.083277E-6,4.246568E-4,0.009917866,2.26822E-5,0.001876552,1.350865E-4,3.784484E-4,1.935176E-5,5.977463E-7,0.005051461,1.840727E-4,2.766312E-9,1.213268E-4,5.679321E-9,2.445194E-4,0.009142346,1.421458E-4,4.948024E-7,2.124399E-8,0.00579506,8.525775E-12,3.843226E-10,6.561093E-4,2.625363E-5,0.0484559,27.91173
0.1495443,1.0,2.686689E-4,180.3555,1.0,2.025107E10,1.514757,0.1451364,1265.862,1.609577E-5,0.001098803,2.92653E-5,0.125657,1.808022E-4,0.05037713,0.713015,4.914453E-4,8.052387E-5,0.04086106,0.03014077,0.001179202,2.086143E-5,2.594918E-4,6.931614E-7,5.518544E-6,6.67787E-6,9.379067E-4,5.715207E-4,6.754312E-7,1.577011E-7,0.001059713,5.927183E-6,4.222244E-4,0.009916406,2.29707E-5,0.001881634,1.347353E-4,3.792726E-4,1.959765E-5,5.959329E-7,0.005042081,1.846004E-4,2.747838E-9,1.21733E-4,5.54944E-9,2.445771E-4,0.009025289,1.401932E-4,4.786474E-7,2.067666E-8,0.005787065,8.145952E-12,3.666021E-10,6.541367E-4,2.60477E-5,0.0484559,27.90756
0.1496094,1.0,2.678565E-4,180.9024,1.0,2.059071E10,1.492916,0.141412,1269.324,1.645687E-5,0.001099791,3.005348E-5,0.1252822,1.844293E-4,0.05054775,0.7131252,4.886699E-4,7.970858E-5,0.04104614,0.03031908,0.001177661,2.134216E-5,2.592998E-4,7.131844E-7,5.433039E-6,6.46027E-6,9.384125E-4,5.763054E-4,7.014659E-7,1.631071E-7,0.001054688,5.626598E-6,4.173011E-4,0.009912676,2.355444E-5,0.001891809,1.340218E-4,3.809047E-4,2.00956E-5,5.924064E-7,0.005022649,1.856424E-4,2.711222E-9,1.225474E-4,5.300235E-9,2.446843E-4,0.008793688,1.36339E-4,4.478824E-7,1.958499E-8,0.005770911,7.436693E-12,3.336864E-10,6.501761E-4,2.563847E-5,0.0484559,27.89926
0.1496419,1.0,2.674524E-4,181.1758,1.0,2.076217E10,1.482091,0.1395701,1271.054,1.663961E-5,0.001100279,3.045457E-5,0.1250945,1.862672E-4,0.050633,0.7131801,4.872853E-4,7.930035E-5,0.04113869,0.03040845,0.001176868,2.158471E-5,2.591944E-4,7.233668E-7,5.390676E-6,6.354451E-6,9.386403E-4,5.786752E-4,7.148134E-7,1.658684E-7,0.001052115,5.481832E-6,4.148121E-4,0.009910403,2.384964E-5,0.001896902,1.336597E-4,3.817122E-4,2.034765E-5,5.906925E-7,0.005012598,1.861566E-4,2.693076E-9,1.229556E-4,5.180606E-9,2.447339E-4,0.008679152,1.344374E-4,4.332346E-7,1.905972E-8,0.005762754,7.105407E-12,3.183666E-10,6.481883E-4,2.543518E-5,0.0484559,27.89514
0.1496745,1.0,2.670497E-4,181.449,1.0,2.093471E10,1.471328,0.1377419,1272.783,1.68238E-5,0.001100763,3.086038E-5,0.1249067,1.881213E-4,0.05071822,0.7132347,4.859029E-4,7.889176E-5,0.04123126,0.03049798,0.00117606,2.182871E-5,2.590829E-4,7.336641E-7,5.348571E-6,6.250579E-6,9.388512E-4,5.810298E-4,7.283841E-7,1.68669E-7,0.001049503,5.34067E-6,4.123056E-4,0.009907858,2.414705E-5,0.001901998,1.33294E-4,3.825139E-4,2.060175E-5,5.890112E-7,0.005002326,1.866663E-4,2.675037E-9,1.233645E-4,5.064195E-9,2.447809E-4,0.008565465,1.325529E-4,4.190581E-7,1.854781E-8,0.005754545,6.788897E-12,3.0377E-10,6.461955E-4,2.523278E-5,0.0484559,27.89103
0.1497396,1.0,2.662483E-4,181.9952,1.0,2.128293E10,1.449988,0.1341266,1276.241,1.719658E-5,0.001101719,3.168631E-5,0.1245305,1.918788E-4,0.05088855,0.7133434,4.831443E-4,7.807353E-5,0.04141643,0.03067746,0.001174399,2.232099E-5,2.588412E-4,7.546044E-7,5.265135E-6,6.048546E-6,9.392223E-4,5.856921E-4,7.562038E-7,1.743892E-7,0.001044161,5.068893E-6,4.072415E-4,0.009901949,2.474844E-5,0.0019122,1.325523E-4,3.840997E-4,2.111609E-5,5.857458E-7,0.004981117,1.876715E-4,2.639277E-9,1.241844E-4,4.84072E-9,2.448669E-4,0.008340647,1.28835E-4,3.920624E-7,1.756297E-8,0.00573797,6.197835E-12,2.766384E-10,6.421956E-4,2.483066E-5,0.0484559,27.88287
